Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
HR,P_Coal_Hardcoal,2025,0.217,,GW,,,
HR,P_Gas_CCGT,2025,0.886,,GW,,,
HR,P_Geothermal,All,0.01,,GW,,,
HR,P_Hydro_Reservoir,2025,1.446,,GW,,,
HR,P_Hydro_RoR,2025,0.428,,GW,,,
HR,P_Oil,2025,0.045,,GW,,,
HR,P_PV_Utility_Avg,2025,0.292,,GW,,,
HR,P_Wind_Onshore_Avg,2025,1.209,,GW,,,
HR,Waste,2025,0.006,,GW,,,
HU,P_Biomass,2025,0.214,,GW,,,
HU,P_Coal_Hardcoal,2025,0.042,,GW,,,
HU,P_Coal_Lignite,2025,0.787,,GW,,,
HU,P_Gas_CCGT,2025,3.161,,GW,,,
HU,P_Geothermal,All,0.003,,GW,,,
HU,P_Hydro_Reservoir,2025,0.028,,GW,,,
HU,P_Hydro_RoR,2025,0.033,,GW,,,
HU,P_Nuclear,2025,1.916,,GW,,,
HU,P_Oil,2025,0.425,,GW,,,
HU,P_PV_Utility_Avg,2025,3.888,,GW,,,
HU,P_Wind_Onshore_Avg,2025,0.325,,GW,,,
HU,Waste,2025,0.049,,GW,,,
IE,D_PHS,2025,0.292,,GW,,,
IE,Fossil Peat,2025,0.344,,GW,,,
IE,P_Coal_Hardcoal,2025,0.855,,GW,,,
IE,P_Gas_CCGT,2025,4.265,,GW,,,
IE,P_Geothermal,All,0.017,,GW,,,
IE,P_Hydro_RoR,2025,0.216,,GW,,,
IE,P_Oil,2025,1.272,,GW,,,
IE,P_Wind_Onshore_Avg,2025,1.919,,GW,,,
IT,D_PHS,2025,7.256,,GW,,,
IT,Fossil Coal-derived gas,2025,2.071,,GW,,,
IT,P_Biomass,2025,1.543,,GW,,,
IT,P_Coal_Hardcoal,2025,5.583,,GW,,,
IT,P_Gas_CCGT,2025,45.157,,GW,,,
IT,P_Geothermal,All,0.868,,GW,,,
IT,P_Hydro_Reservoir,2025,4.542,,GW,,,
IT,P_Hydro_RoR,2025,10.291,,GW,,,
IT,P_Oil,2025,1.564,,GW,,,
IT,P_PV_Utility_Avg,2025,5.927,,GW,,,
IT,P_Wind_Offshore_Transitional,2025,0.03,,GW,,,
IT,P_Wind_Onshore_Avg,2025,11.651,,GW,,,
IT,Waste,2025,0.67,,GW,,,
LT,D_PHS,2025,0.9,,GW,,,
LT,P_Biomass,2025,0.196,,GW,,,
LT,P_Gas_CCGT,2025,1.503,,GW,,,
LT,P_Hydro_RoR,2025,0.129,,GW,,,
LT,P_PV_Utility_Avg,2025,1.165,,GW,,,
LT,P_Wind_Onshore_Avg,2025,1.288,,GW,,,
LT,Waste,2025,0.07,,GW,,,
LU,P_Biomass,2025,0.083,,GW,,,
LU,P_Gas_CCGT,2025,0.072,,GW,,,
LU,P_Hydro_Reservoir,2025,0.011,,GW,,,
LU,P_Hydro_RoR,2025,0.022,,GW,,,
LU,P_PV_Utility_Avg,2025,0.415,,GW,,,
LU,P_Wind_Onshore_Avg,2025,0.208,,GW,,,
LU,Waste,2025,0.024,,GW,,,
LV,P_Biomass,2025,0.166,,GW,,,
LV,P_Gas_CCGT,2025,1.112,,GW,,,
LV,P_Hydro_RoR,2025,1.588,,GW,,,
LV,P_PV_Utility_Avg,2025,0.303,,GW,,,
LV,P_Wind_Onshore_Avg,2025,0.136,,GW,,,
NL,P_Biomass,2025,0.415,,GW,,,
NL,P_Coal_Hardcoal,2025,4.006,,GW,,,
NL,P_Gas_CCGT,2025,18.351,,GW,,,
NL,P_Hydro_RoR,2025,0.038,,GW,,,
NL,P_Nuclear,2025,0.486,,GW,,,
NL,P_PV_Utility_Avg,2025,24.261,,GW,,,
NL,P_Wind_Offshore_Transitional,2025,3.978,,GW,,,
NL,P_Wind_Onshore_Avg,2025,6.812,,GW,,,
NL,Waste,2025,0.786,,GW,,,
NO,D_PHS,2025,1.065,,GW,,,
NO,P_Biomass,2025,0.014,,GW,,,
NO,P_Gas_CCGT,2025,0.473,,GW,,,
NO,P_Hydro_Reservoir,2025,26.66,,GW,,,
NO,P_Hydro_RoR,2025,6.875,,GW,,,
NO,P_PV_Utility_Avg,2025,0.009,,GW,,,
NO,P_Wind_Onshore_Opt,2025,5.133,,GW,,,
NO,Waste,2025,0.092,,GW,,,
NONEU_Balkan,D_PHS,2025,1.082,,GW,,,
NONEU_Balkan,P_Biomass,2025,0.009,,GW,,,
NONEU_Balkan,P_Coal_Lignite,2025,10.216,,GW,,,
NONEU_Balkan,P_Gas_CCGT,2025,0.858,,GW,,,
NONEU_Balkan,P_Hydro_Reservoir,2025,2.962676,,GW,,,
NONEU_Balkan,P_Hydro_RoR,2025,2.645527,,GW,,,
NONEU_Balkan,P_Oil,2025,0.165097,,GW,,,
NONEU_Balkan,P_PV_Utility_Avg,2025,0.059195,,GW,,,
NONEU_Balkan,P_Wind_Onshore_Avg,2025,1.072,,GW,,,
PL,D_PHS,2025,1.589,,GW,,,
PL,Fossil Coal-derived gas,2025,0.274,,GW,,,
PL,P_Biomass,2025,0.662,,GW,,,
PL,P_Coal_Hardcoal,2025,18.831,,GW,,,
PL,P_Coal_Lignite,2025,7.557,,GW,,,
PL,P_Gas_CCGT,2025,5.162,,GW,,,
PL,P_Hydro_Reservoir,2025,0.468,,GW,,,
PL,P_Hydro_RoR,2025,0.321,,GW,,,
PL,P_Oil,2025,0.393,,GW,,,
PL,P_PV_Utility_Avg,2025,14.609,,GW,,,
PL,P_Wind_Onshore_Avg,2025,9.583,,GW,,,
PT,D_PHS,2025,3.707,,GW,,,
PT,P_Biomass,2025,0.681,,GW,,,
PT,P_Gas_CCGT,2025,4.433,,GW,,,
PT,P_Hydro_Reservoir,2025,1.629,,GW,,,
PT,P_Hydro_RoR,2025,2.856,,GW,,,
PT,P_PV_Utility_Avg,2025,1.811,,GW,,,
PT,P_Wind_Offshore_Transitional,2025,0.025,,GW,,,
PT,P_Wind_Onshore_Avg,2025,5.333,,GW,,,
RO,P_Biomass,2025,0.118,,GW,,,
RO,P_Coal_Hardcoal,2025,0.176,,GW,,,
RO,P_Coal_Lignite,2025,1.733,,GW,,,
RO,P_Gas_CCGT,2025,2.238,,GW,,,
RO,P_Hydro_Reservoir,2025,3.359,,GW,,,
RO,P_Hydro_RoR,2025,2.78,,GW,,,
RO,P_Nuclear,2025,1.3,,GW,,,
RO,P_PV_Utility_Avg,2025,1.293,,GW,,,
RO,P_Wind_Onshore_Avg,2025,2.958,,GW,,,
RS,Waste,2025,0.032,,GW,,,
SE,P_Hydro_Reservoir,2025,16.3,,GW,,,
SE,P_Nuclear,2025,6.9,,GW,,,
SE,P_PV_Utility_Avg,2025,3.2,,GW,,,
SE,P_Wind_Onshore_Avg,2025,16.7,,GW,,,
SI,D_PHS,2025,0.18,,GW,,,
SI,P_Biomass,2025,0.043,,GW,,,
SI,P_Coal_Lignite,2025,1.191,,GW,,,
SI,P_Gas_CCGT,2025,0.756,,GW,,,
SI,P_Hydro_RoR,2025,1.125,,GW,,,
SI,P_Nuclear,2025,0.696,,GW,,,
SI,P_Oil,2025,0.058,,GW,,,
SI,P_PV_Utility_Avg,2025,1.11,,GW,,,
SI,P_Wind_Onshore_Avg,2025,0.003,,GW,,,
SI,Waste,2025,0.006,,GW,,,
SK,D_PHS,2025,0.916,,GW,,,
SK,P_Biomass,2025,0.234,,GW,,,
SK,P_Coal_Hardcoal,2025,0.001,,GW,,,
SK,P_Coal_Lignite,2025,0.276,,GW,,,
SK,P_Gas_CCGT,2025,1.183,,GW,,,
SK,P_Hydro_Reservoir,2025,0.418,,GW,,,
SK,P_Hydro_RoR,2025,1.212,,GW,,,
SK,P_Nuclear,2025,2.003,,GW,,,
SK,P_Oil,2025,0.259,,GW,,,
SK,P_PV_Utility_Avg,2025,0.532,,GW,,,
SK,P_Wind_Onshore_Avg,2025,0.003,,GW,,,
UK,D_PHS,2025,4.309,,GW,,,
UK,P_Biomass,2025,4.528,,GW,,,
UK,P_Coal_Hardcoal,2025,5.755,,GW,,,
UK,P_Gas_CCGT,2025,41.371,,GW,,,
UK,P_Hydro_RoR,2025,1.919,,GW,,,
UK,P_Nuclear,2025,8.256,,GW,,,
UK,P_Oil,2025,0.316,,GW,,,
UK,P_PV_Utility_Avg,2025,13.47,,GW,,,
UK,P_Wind_Offshore_Transitional,2025,12.16,,GW,,,
UK,P_Wind_Onshore_Avg,2025,13.932,,GW,,,
FR,P_PV_Utility_Avg,2025,7.263,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Inf,2025,7.263,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Opt,2025,7.263,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Tracking,2025,5.111,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Avg,2030,14.688,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Inf,2030,14.688,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Opt,2030,14.688,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Tracking,2030,10.336,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Avg,2035,18.468,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Inf,2035,18.468,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Opt,2035,18.468,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Tracking,2035,12.996,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Avg,2050,22.248,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Inf,2050,22.248,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Opt,2050,22.248,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
FR,P_PV_Utility_Tracking,2050,15.656,,GW,Partner Feedback from EDF (French NECPs),15.10.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
