RegionalAnnualEmissionLimit{r in REGION, e in EMISSION, y in YEAR}; ; ; ; ; ; ; ; ; 
Limits the maximum amount of Emissions for a certain region in a year.; ; ; ; ; ; ; ; ; 
Unit: Megatonnes; ; ; ; ; ; ; ; ; 
 ; ; ; ; ; ; ; ; ; 
Region;Emission;2018;2020;2025;2030;2035;2040;2045;2050
AL;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
AT;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
BA;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
BE;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
BG;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
CH;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
CZ;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
DE;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
DK;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
ES;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
FI;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
FR;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
GR;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
HR;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
HU;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
IE;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
IT;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
LU;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
ME;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
MK;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
NL;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
PL;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
PT;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
RO;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
RS;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
SE;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
SI;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
SK;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
UK;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
EE;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
LT;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
LV;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
UA;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
RU;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
BY;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
TR;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
NONEU_Balkan;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
NO1;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
NO2;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
NO3;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
NO4;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
NO5;CO2;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0;999999,0
