TradeRoute{f in FUEL, r in REGION1, rr in REGION2}; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Defines trade links between regions for specific fuels. If r is linked to rr, rr has also to be linked with r. Symmetrical matrix with diagonal of zeroes; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Unit: km; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
 ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
 ; ;FR;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;GR;HR;HU;IE;IT;LT;LU;LV;NONEU_Balkan;NL;PL;PT;RO;SE;SI;SK;UK;TR;NO1;NO2;NO3;NO4;NO5
Biofuel;AT;1462,50369724525;0;770,236828192453;1022,45061807718;456,356604383042;254,842155302301;477,036702459725;973,0302934189259;0;1640,58307712588;0;1188,00945663498;332,268432183352;400,593725781073;0;557,6925866089219;1094,83749350671;640,319265145285;1264,26395866159;667,28743942098;804,238540103537;630,358344737769;0;850,7212047286231;1698,78586366179;171,239684871614;416,674420912451;1399,0173033453;0;0;0;0;0;0
Biofuel;BE;1099,02307561028;770,236828192453;0;0;501,395530451557;767,874863745715;406,495709691975;692,155660052552;0;1325,3755051562;0;0;1075,07087098295;1146,04524644247;924,13527462824;1040,2243047708;0;140,402716275073;0;0;192,198479320232;1037,52986597204;0;0;1535,26145922017;903,982915252147;1089,55995814452;645,5935980418019;0;1174;943;1394;2195;1130
Biofuel;BG;0;1022,45061807717;0;0;1415,44768519386;1087,04591063949;1458,01676488378;0;0;0;0;453,952614890145;753,164642656037;671,176062253706;0;1075,50999260883;0;0;0;489,509686137557;0;1129,68624455158;0;343,032715620637;0;908,2859943669511;797,896326986484;0;428;0;0;0;0;0
Biofuel;CH;1014,34394513314;456,356604383042;501,395530451557;1415,44768519386;0;619,886505234675;504,616362093378;1027,04980656165;0;1204,00805515613;0;0;662,9392873968591;850,872505188489;0;540,0072750831899;0;367,023474117156;0;978,2022560137001;637,5470577198321;1001,53130217721;0;1292,27568619947;1857,41285149137;511,841445195772;869,380495333269;1134,76331056603;0;0;0;0;0;0
Biofuel;CZ;1630,331431028;254,842155302301;767,874863745715;1087,04591063949;619,886505234675;0;382,628326906875;777,762743983733;1194,05150474325;0;0;1334,10306591554;528,627357339845;415,872666555092;0;812,4251977430471;850,900170387501;665,237204725259;1016,03976861826;829,375909224362;738,706129558464;390,177719344211;0;842,371309793436;1454,21916641332;404,308833421037;323,688063365086;1341,37577449452;0;1234;1145;1509;2169;1311
Biofuel;DE;1410,75439147338;477,036702459725;406,495709691975;1458,01676488378;504,616362093378;382,628326906875;0;540,486177071939;1281,03990009554;1624,96398501449;1750,79412833571;1662,66225251844;809,273247683106;790,133662591446;1286,09233856414;934,152708925693;1015,33146361259;339,256989214344;1144,59816308048;1143,09047059836;356,148252621496;633,873448373457;0;1224,8462438825;1354,27252736157;643,6468386747231;705,300282347342;959,530688089024;0;1080;943;1374;2106;1130
Biofuel;DK;1789,50848048067;973,0302934189259;692,155660052551;0;1027,04980656165;777,762743983733;540,486177071938;0;978,436159014517;0;1298,09244879667;0;1294,22799717753;1171,93947295151;1213,43449848371;1472,55546826829;873,012332223545;737,808572929992;921,645964768523;0;503,888449476456;745,4992626790851;0;1533,40770740858;400;1144,11719890019;1030,02389787685;850,090039432145;0;515;312;728;1538;500
Biofuel;EE;0;0;0;0;0;1194,05150474325;1281,03990009554;978,436159014517;0;0;647,91129284532;0;0;0;0;0;384,468222700523;0;205,651852715092;0;0;825,43250435986;0;0;661,7204121977541;0;1177,79133585124;0;0;860;1040;959;1194;1069
