Region,Technology,Year,Value,,Unit,Source,Updated at,Updated by
DE,CHP_Biomass_Solid,2018,2200.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid,2020,2090.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid,2025,1980.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid,2030,1925.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid,2035,1870.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid,2040,1870.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid,2045,1870.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid,2050,1870.0,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2018,6342.105,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2020,6342.105,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2025,6342.105,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2030,6342.105,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2035,6342.105,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2040,6342.105,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2045,6342.105,,MEUR/GW,,,
DE,CHP_Biomass_Solid_CCS,2050,6342.105,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2018,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2020,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2025,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2030,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2035,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2040,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2045,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal,2050,2750.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2018,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2020,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2025,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2030,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2035,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2040,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2045,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Hardcoal_CCS,2050,4125.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2018,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2020,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2025,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2030,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2035,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2040,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2045,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite,2050,2200.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2018,3300.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2020,3300.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2025,3300.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2030,3300.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2035,3300.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2040,3300.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2045,3300.0,,MEUR/GW,,,
DE,CHP_Coal_Lignite_CCS,2050,3300.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2018,935.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2020,858.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2025,847.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2030,836.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2035,825.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2040,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2045,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas,2050,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2018,1402.5,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2020,1287.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2025,1270.5,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2030,1254.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2035,1237.5,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2040,1221.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2045,1221.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Biogas_CCS,2050,1221.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2018,935.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2020,858.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2025,847.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2030,836.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2035,825.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2040,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2045,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural,2050,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2018,1402.5,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2020,1287.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2025,1270.5,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2030,1254.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2035,1237.5,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2040,1221.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2045,1221.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_Natural_CCS,2050,1221.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2018,935.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2020,858.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2025,847.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2030,836.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2035,825.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2040,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2045,814.0,,MEUR/GW,,,
DE,CHP_Gas_CCGT_SynGas,2050,814.0,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2018,1100.0,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2020,1081.25,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2025,1034.375,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2030,987.5,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2035,940.625,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2040,893.75,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2045,846.875,,MEUR/GW,,,
DE,CHP_Hydrogen_FuelCell,2050,800.0,,MEUR/GW,,,
DE,CHP_Oil,2018,930.0,,MEUR/GW,,,
DE,CHP_Oil,2020,930.0,,MEUR/GW,,,
DE,CHP_Oil,2025,930.0,,MEUR/GW,,,
DE,CHP_Oil,2030,930.0,,MEUR/GW,,,
DE,CHP_Oil,2035,930.0,,MEUR/GW,,,
DE,CHP_Oil,2040,930.0,,MEUR/GW,,,
DE,CHP_Oil,2045,930.0,,MEUR/GW,,,
DE,CHP_Oil,2050,930.0,,MEUR/GW,,,
DE,FRT_Road_LNG,2018,6.12244898,,MEUR/???,,,
DE,FRT_Road_LNG,2020,6.020824656,,MEUR/???,,,
DE,FRT_Road_LNG,2025,5.920033319,,MEUR/???,,,
DE,FRT_Road_LNG,2030,5.820074969,,MEUR/???,,,
DE,FRT_Road_LNG,2035,5.720949604,,MEUR/???,,,
DE,FRT_Road_LNG,2040,5.622657226,,MEUR/???,,,
DE,FRT_Road_LNG,2045,5.525197834,,MEUR/???,,,
DE,FRT_Road_LNG,2050,5.428571429,,MEUR/???,,,
DE,FRT_Ship_LNG,2018,10.30361757,,MEUR/???,,,
DE,FRT_Ship_LNG,2020,9.96430549,,MEUR/???,,,
DE,FRT_Ship_LNG,2025,9.628816643,,MEUR/???,,,
DE,FRT_Ship_LNG,2030,9.297151031,,MEUR/???,,,
DE,FRT_Ship_LNG,2035,8.969308654,,MEUR/???,,,
DE,FRT_Ship_LNG,2040,8.645289511,,MEUR/???,,,
DE,FRT_Ship_LNG,2045,8.325093603,,MEUR/???,,,
DE,FRT_Ship_LNG,2050,8.00872093,,MEUR/???,,,
DE,HLI_Convert_DH,2018,1.0,,MEUR/GW,,,
DE,HLI_Convert_DH,2020,1.0,,MEUR/GW,,,
DE,HLI_Convert_DH,2025,1.0,,MEUR/GW,,,
DE,HLI_Convert_DH,2030,1.0,,MEUR/GW,,,
DE,HLI_Convert_DH,2035,1.0,,MEUR/GW,,,
DE,HLI_Convert_DH,2040,1.0,,MEUR/GW,,,
DE,HLI_Convert_DH,2045,1.0,,MEUR/GW,,,
DE,HLI_Convert_DH,2050,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2018,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2020,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2025,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2030,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2035,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2040,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2045,1.0,,MEUR/GW,,,
DE,HLR_Convert_DH,2050,1.0,,MEUR/GW,,,
DE,PSNG_Road_LNG,2018,48.0,,MEUR/???,,,
DE,PSNG_Road_LNG,2020,43.68814577,,MEUR/???,,,
DE,PSNG_Road_LNG,2025,39.43339942,,MEUR/???,,,
DE,PSNG_Road_LNG,2030,35.23576093,,MEUR/???,,,
DE,PSNG_Road_LNG,2035,31.09523032,,MEUR/???,,,
